Player,Actual,Scrim yds,TOT TD,Fmbl,Rec,Tgt,Att,Age,Rush yds,Rec yds,Yds/rec,Rec TD,Rec 1D,Catch %,Rushing TD,Rush 1D,Rush long,Rec long,Yards/att,Touch,Yards/touch,Scrim yds,TOT TD,Fmbl,Rec,Tgt,Att,Age,Rush yds,Rec yds,Yds/rec,Rec TD,Rec 1D,Catch %,Rushing TD,Rush 1D,Rush long,Rec long,Yards/att,Touch,Yards/touch
Luke Stocker,26.5,6.571428571,0,0,0.857142857,1.214285714,0,23,0,6.571428571,7.7,0,0.357142857,70.6,0,0,0,24,0,0.857142857,7.7,6.571428571,0,0,0.857142857,1.214285714,0,23,0,6.571428571,7.7,0,0.357142857,70.6,0,0,0,24,0,0.857142857,7.7
Ross Travis,5.6,2.5,0,0,0.5,1,0,23,0,2.5,5,0,0.166666667,50,0,0,0,6,0,0.5,5,2.5,0,0,0.5,1,0,23,0,2.5,5,0,0.166666667,50,0,0,0,6,0,0.5,5
Kenjon Barner,8.4,9.866666667,0.066666667,0.111111111,0.466666667,0.755555556,1.711111111,25,7.044444444,2.822222222,5.1,0,0.111111111,49.94,0.066666667,0.4,11.6,10.8,2.8,2.177777778,3.28,8.692307692,0.076923077,0.230769231,0.384615385,0.615384615,1.230769231,27,4.384615385,4.307692308,11.2,0,0.076923077,62.5,0.076923077,0.230769231,18,22,3.6,1.615384615,5.4
Kenjon Barner,23.8,10.34375,0.0625,0.0625,0.5,0.8125,1.90625,24.5,8.125,2.21875,3.575,0,0.125,46.8,0.0625,0.46875,10,8,2.6,2.40625,2.75,13.15384615,0.153846154,0,0.384615385,0.846153846,2.076923077,26,9.923076923,3.230769231,8.4,0,0.230769231,45.5,0.153846154,0.692307692,19,15,4.8,2.461538462,5.3
Kenjon Barner,41.1,8.421052632,0,0.105263158,0.578947368,0.789473684,1.789473684,24,6.894736842,1.526315789,1.966666667,0,0.052631579,47.23333333,0,0.315789474,7,5.666666667,1.866666667,2.368421053,1.9,13.27272727,0,0.090909091,0.818181818,1.090909091,2.545454545,25,11.27272727,2,2.4,0,0.090909091,75,0,0.545454545,19,12,4.4,3.363636364,3.9
Kenjon Barner,21.6,1.75,0,0.125,0.25,0.375,0.75,23.5,0.875,0.875,1.75,0,0,33.35,0,0,1,2.5,0.6,1,0.9,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenjon Barner,0,1.75,0,0.125,0.25,0.375,0.75,23,0.875,0.875,3.5,0,0,66.7,0,0,2,5,1.2,1,1.8,1.75,0,0.125,0.25,0.375,0.75,23,0.875,0.875,3.5,0,0,66.7,0,0,2,5,1.2,1,1.8
Lance Kendricks,27.5,21.34862385,0.165137615,0.027522936,2.036697248,3.339449541,0.009174312,26,-0.073394495,21.42201835,10.54285714,0.165137615,1.036697248,61.84285714,0,0,-1.142857143,43,-1.142857143,2.04587156,10.44285714,12.6875,0.0625,0,1.125,2.1875,0,29,0,12.6875,11.3,0.0625,0.5,51.4,0,0,0,51,0,1.125,11.3
Lance Kendricks,30.3,22.83870968,0.182795699,0.032258065,2.193548387,3.537634409,0.010752688,25.5,-0.086021505,22.92473118,10.41666667,0.182795699,1.129032258,63.58333333,0,0,-1.333333333,41.66666667,-1.333333333,2.204301075,10.3,31.1875,0.125,0.0625,3.125,5.4375,0,28,0,31.1875,10,0.125,1.375,57.5,0,0,0,44,0,3.125,10
Lance Kendricks,70.9,21.1038961,0.194805195,0.025974026,2,3.142857143,0.012987013,25,-0.103896104,21.20779221,10.5,0.194805195,1.077922078,64.8,0,0,-1.6,41.2,-1.6,2.012987013,10.36,16.33333333,0.133333333,0,1.666666667,2.4,0,27,0,16.33333333,9.8,0.133333333,0.733333333,69.4,0,0,0,37,0,1.666666667,9.8
Lance Kendricks,42,22.25806452,0.209677419,0.032258065,2.080645161,3.322580645,0.016129032,24.5,-0.129032258,22.38709677,10.675,0.209677419,1.161290323,63.65,0,0,-2,42.25,-2,2.096774194,10.5,16.1875,0.3125,0,1.6875,2.375,0,26,0,16.1875,9.6,0.3125,1.0625,71.1,0,0,0,23,0,1.6875,9.6
Lance Kendricks,64.4,24.36956522,0.173913043,0.043478261,2.217391304,3.652173913,0.02173913,24,-0.173913043,24.54347826,11.03333333,0.173913043,1.195652174,61.16666667,0,0,-2.666666667,48.66666667,-2.666666667,2.239130435,10.8,17.2,0.266666667,0,2.133333333,3.066666667,0,25,0,17.2,8.1,0.266666667,1.066666667,69.6,0,0,0,21,0,2.133333333,8.1
Lance Kendricks,57.8,27.83870968,0.129032258,0.064516129,2.258064516,3.935483871,0.032258065,23.5,-0.258064516,28.09677419,12.5,0.129032258,1.258064516,56.95,0,0,-4,62.5,-4,2.290322581,12.15,32.4375,0.25,0.0625,2.625,4,0,24,0,32.4375,12.4,0.25,1.5,65.6,0,0,0,80,0,2.625,12.4
Lance Kendricks,85.9,22.93333333,0,0.066666667,1.866666667,3.866666667,0.066666667,23,-0.533333333,23.46666667,12.6,0,1,48.3,0,0,-8,45,-8,1.933333333,11.9,22.93333333,0,0.066666667,1.866666667,3.866666667,0.066666667,23,-0.533333333,23.46666667,12.6,0,1,48.3,0,0,-8,45,-8,1.933333333,11.9
Mike Davis,124.8,27.1,0.05,0.05,1.25,1.8,6.1,23,17.4,9.7,7.466666667,0,0.4,65.7,0.05,1,18,14.66666667,2.6,7.35,3.4,61.83333333,0,0,2.5,3,11.33333333,24,40,21.83333333,8.7,0,1,83.3,0,1.833333333,33,23,3.5,13.83333333,4.5
Mike Davis,54.1,12.21428571,0.071428571,0.071428571,0.714285714,1.285714286,3.857142857,22.5,7.714285714,4.5,6.85,0,0.142857143,56.9,0.071428571,0.642857143,10.5,10.5,2.15,4.571428571,2.85,9.375,0.125,0.125,0.375,0.625,2.375,23,6.25,3.125,8.3,0,0,60,0.125,0.5,8,10,2.6,2.75,3.4
Mike Davis,18.5,16,0,0,1.166666667,2.166666667,5.833333333,22,9.666666667,6.333333333,5.4,0,0.333333333,53.8,0,0.833333333,13,11,1.7,7,2.3,16,0,0,1.166666667,2.166666667,5.833333333,22,9.666666667,6.333333333,5.4,0,0.333333333,53.8,0,0.833333333,13,11,1.7,7,2.3
Taiwan Jones,0,5.864864865,0.013513514,0.067567568,0.243243243,0.310810811,0.594594595,26,2.472972973,3.391891892,11.77142857,0.013513514,0.135135135,65.88571429,0,0.094594595,7.285714286,25,1.328571429,0.837837838,6.614285714,1.375,0,0,0.125,0.25,0,29,0,1.375,11,0,0.125,50,0,0,0,11,0,0.125,11
Taiwan Jones,6.6,6.409090909,0.015151515,0.075757576,0.257575758,0.318181818,0.666666667,25.5,2.772727273,3.636363636,11.9,0.015151515,0.136363636,68.53333333,0,0.106060606,8.5,27.33333333,1.55,0.924242424,5.883333333,2.692307692,0,0,0.307692308,0.307692308,0.076923077,28,-0.615384615,3.307692308,10.8,0,0.230769231,100,0,0,-8,16,-8,0.384615385,7
Taiwan Jones,11.5,7.320754717,0.018867925,0.094339623,0.245283019,0.320754717,0.811320755,25,3.603773585,3.716981132,12.12,0.018867925,0.113207547,62.24,0,0.132075472,11.8,29.6,3.46,1.056603774,5.66,15,0.083333333,0.166666667,0.583333333,0.75,1.333333333,27,6.166666667,8.833333333,15.1,0.083333333,0.333333333,77.8,0,0.25,19,59,4.6,1.916666667,7.8
Taiwan Jones,51,5.073170732,0,0.073170732,0.146341463,0.195121951,0.658536585,24.5,2.853658537,2.219512195,11.375,0,0.048780488,58.35,0,0.097560976,10,22.25,3.175,0.804878049,5.125,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
Taiwan Jones,0,5.2,0,0.075,0.15,0.2,0.675,24,2.925,2.275,15.16666667,0,0.05,77.8,0,0.1,13.33333333,29.66666667,4.233333333,0.825,6.833333333,4.875,0,0.125,0.125,0.1875,0.3125,25,1.4375,3.4375,27.5,0,0.0625,66.7,0,0.0625,19,52,4.6,0.4375,11.1
Taiwan Jones,30.3,5.416666667,0,0.041666667,0.166666667,0.208333333,0.916666667,23.5,3.916666667,1.5,9,0,0.041666667,83.35,0,0.125,10.5,18.5,4.05,1.083333333,4.7,2.285714286,0,0.071428571,0.142857143,0.142857143,0.428571429,24,1.5,0.785714286,5.5,0,0,100,0,0.071428571,7,7,3.5,0.571428571,4
Taiwan Jones,5.2,9.8,0,0,0.2,0.3,1.6,23,7.3,2.5,12.5,0,0.1,66.7,0,0.2,14,30,4.6,1.8,5.4,9.8,0,0,0.2,0.3,1.6,23,7.3,2.5,12.5,0,0.1,66.7,0,0.2,14,30,4.6,1.8,5.4
Patrick DiMarco,3.1,4.074626866,0.059701493,0,0.552238806,0.776119403,0.014925373,25,0,4.074626866,5.78,0.059701493,0.253731343,58.16,0,0,0,13,0,0.567164179,5.66,3.25,0.0625,0,0.4375,0.625,0,27,0,3.25,7.4,0.0625,0.1875,70,0,0,0,18,0,0.4375,7.4
Patrick DiMarco,12.7,4.333333333,0.058823529,0,0.588235294,0.823529412,0.019607843,24.5,0,4.333333333,5.375,0.058823529,0.274509804,55.2,0,0,0,11.75,0,0.607843137,5.225,6.875,0.125,0,0.8125,1.0625,0.0625,26,0,6.875,8.5,0.125,0.5625,76.5,0,0,0,19,0,0.875,7.9
Patrick DiMarco,27.5,3.171428571,0.028571429,0,0.485714286,0.714285714,0,24,0,3.171428571,4.333333333,0.028571429,0.142857143,48.1,0,0,0,9.333333333,0,0.485714286,4.333333333,3.875,0.0625,0,0.5625,0.875,0,25,0,3.875,6.9,0.0625,0.25,64.3,0,0,0,16,0,0.5625,6.9
Patrick DiMarco,14.2,2.578947368,0,0,0.421052632,0.578947368,0,23.5,0,2.578947368,3.05,0,0.052631579,40,0,0,0,6,0,0.421052632,3.05,3.5,0,0,0.571428571,0.714285714,0,24,0,3.5,6.1,0,0.071428571,80,0,0,0,12,0,0.571428571,6.1
Patrick DiMarco,5.4,0,0,0,0,0.2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
Elijhaa Penny,16.5,10.125,0.125,0,0.25,0.375,1.9375,24,7.75,2.375,9.5,0,0.125,66.7,0.125,0.4375,14,18,4,2.1875,4.6,10.125,0.125,0,0.25,0.375,1.9375,24,7.75,2.375,9.5,0,0.125,66.7,0.125,0.4375,14,18,4,2.1875,4.6
Patrick Ricard,0,0.75,0.125,0,0.25,0.25,0,23,0,0.75,3,0.125,0.125,100,0,0,0,6,0,0.25,3,0.75,0.125,0,0.25,0.25,0,23,0,0.75,3,0.125,0.125,100,0,0,0,6,0,0.25,3
Javorius Allen,72.1,43.925,0.225,0.05,2.35,3.15,7.475,25,28.475,15.45,6.066666667,0.1,0.825,74.76666667,0.125,1.7,29.33333333,23,3.833333333,9.825,4.366666667,52.5625,0.375,0,2.875,3.75,9.5625,26,36.9375,15.625,5.4,0.125,1,76.7,0.25,2.4375,37,20,3.9,12.4375,4.2
Javorius Allen,149.6,38.16666667,0.125,0.083333333,2,2.75,6.083333333,24.5,22.83333333,15.33333333,6.4,0.083333333,0.708333333,73.8,0.041666667,1.208333333,25.5,24.5,3.8,8.083333333,4.45,6.125,0,0,0.375,0.5,1.125,25,4.25,1.875,5,0,0.25,75,0,0,7,8,3.8,1.5,4.1
Javorius Allen,8.9,54.1875,0.1875,0.125,2.8125,3.875,8.5625,24,32.125,22.0625,7.8,0.125,0.9375,72.6,0.0625,1.8125,44,41,3.8,11.375,4.8,54.1875,0.1875,0.125,2.8125,3.875,8.5625,24,32.125,22.0625,7.8,0.125,0.9375,72.6,0.0625,1.8125,44,41,3.8,11.375,4.8
C.J. Anderson,91.9,67.4137931,0.413793103,0.068965517,1.775862069,2.5,11.94827586,24,52.60344828,14.81034483,6.56,0.068965517,0.568965517,56.68,0.344827586,2.655172414,30.8,25.6,4.58,13.72413793,5,76.9375,0.25,0.0625,1.75,2.5,15.3125,26,62.9375,14,8,0.0625,0.4375,70,0.1875,2.9375,40,25,4.1,17.0625,4.5
C.J. Anderson,181.1,63.78571429,0.476190476,0.071428571,1.785714286,2.5,10.66666667,23.5,48.66666667,15.11904762,6.2,0.071428571,0.619047619,53.35,0.404761905,2.547619048,28.5,25.75,4.7,12.45238095,5.125,80.71428571,0.714285714,0,2.285714286,3.428571429,15.71428571,25,62.42857143,18.28571429,8,0.142857143,0.857142857,66.7,0.571428571,3.285714286,28,25,4,18,4.5
C.J. Anderson,110.5,60.4,0.428571429,0.085714286,1.685714286,2.314285714,9.657142857,23,45.91428571,14.48571429,5.6,0.057142857,0.571428571,48.9,0.371428571,2.4,28.66666667,26,4.933333333,11.34285714,5.333333333,60.2,0.333333333,0.133333333,1.666666667,2.4,10.13333333,24,48,12.2,7.3,0,0.4,69.4,0.333333333,2.266666667,48,27,4.7,11.8,5.1
C.J. Anderson,146.8,60.55,0.5,0.05,1.7,2.25,9.3,22.5,44.35,16.2,4.75,0.1,0.7,38.65,0.4,2.5,19,25.5,5.05,11,5.45,78.2,0.666666667,0.066666667,2.266666667,2.933333333,11.93333333,23,56.6,21.6,9.5,0.133333333,0.933333333,77.3,0.533333333,3.133333333,27,51,4.7,14.2,5.5
C.J. Anderson,224.3,7.6,0,0,0,0.2,1.4,22,7.6,0,0,0,0,0,0,0.6,11,0,5.4,1.4,5.4,7.6,0,0,0,0.2,1.4,22,7.6,0,0,0,0,0,0,0.6,11,0,5.4,1.4,5.4
Andy Janovich,21.2,4.592592593,0.074074074,0,0.333333333,0.481481481,0.37037037,23.5,1.666666667,2.925925926,8.8,0,0.222222222,69.05,0.074074074,0.185185185,16,14.5,5.15,0.703703704,6.65,2.9375,0.0625,0,0.25,0.375,0.375,24,0.75,2.1875,8.8,0,0.125,66.7,0.0625,0.1875,4,16,2,0.625,4.7
Andy Janovich,13.2,7,0.090909091,0,0.454545455,0.636363636,0.363636364,23,3,4,8.8,0,0.363636364,71.4,0.090909091,0.181818182,28,13,8.3,0.818181818,8.6,7,0.090909091,0,0.454545455,0.636363636,0.363636364,23,3,4,8.8,0,0.363636364,71.4,0.090909091,0.181818182,28,13,8.3,0.818181818,8.6
David Njoku,101.4,24.1875,0.25,0,2,3.75,0.0625,21,0.0625,24.125,12.1,0.25,1.0625,53.3,0,0,1,34,1,2.0625,11.7,24.1875,0.25,0,2,3.75,0.0625,21,0.0625,24.125,12.1,0.25,1.0625,53.3,0,0,1,34,1,2.0625,11.7
Geremy Davis,0,1.615384615,0,0,0.153846154,0.384615385,0,23.5,0,1.615384615,5.25,0,0.076923077,33.35,0,0,0,8,0,0.153846154,5.25,0,0,0,0,0.666666667,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
Geremy Davis,0,2.1,0,0,0.2,0.3,0,23,0,2.1,10.5,0,0.1,66.7,0,0,0,16,0,0.2,10.5,2.1,0,0,0.2,0.3,0,23,0,2.1,10.5,0,0.1,66.7,0,0,0,16,0,0.2,10.5
T.J. Jones,36,23,0.074074074,0.111111111,1.666666667,3,0.037037037,23.5,-0.111111111,23.11111111,11.275,0.074074074,1.074074074,38.125,0,0,-0.75,24.75,-0.75,1.703703704,10.9,28.5,0.071428571,0.071428571,2.142857143,3.5,0,25,0,28.5,13.3,0.071428571,1.571428571,61.2,0,0,0,34,0,2.142857143,13.3
T.J. Jones,54.9,17.07692308,0.076923077,0.153846154,1.153846154,2.461538462,0.076923077,23,-0.230769231,17.30769231,10.6,0.076923077,0.538461538,30.43333333,0,0,-1,21.66666667,-1,1.230769231,10.1,31,0,0,1.666666667,4.666666667,0,24,0,31,18.6,0,0.666666667,35.7,0,0,0,36,0,1.666666667,18.6
T.J. Jones,10.3,12.9,0.1,0.2,1,1.8,0.1,22.5,-0.3,13.2,6.6,0.1,0.5,27.8,0,0,-1.5,14.5,-1.5,1.1,5.85,12.9,0.1,0.2,1,1.8,0.1,23,-0.3,13.2,13.2,0.1,0.5,55.6,0,0,-3,29,-3,1.1,11.7
Paul Perkins,20.6,44.14285714,0,0.071428571,1.071428571,1.714285714,8,22,32.57142857,11.57142857,10.8,0,0.428571429,62.5,0,1.714285714,22,67,4.1,9.071428571,4.9,44.14285714,0,0.071428571,1.071428571,1.714285714,8,22,32.57142857,11.57142857,10.8,0,0.428571429,62.5,0,1.714285714,22,67,4.1,9.071428571,4.9
JJ Nelson,8.4,35.5952381,0.261904762,0.071428571,1.761904762,3.857142857,0.19047619,24,2.857142857,32.73809524,20.46666667,0.238095238,1.380952381,44.7,0.023809524,0.119047619,24,63.33333333,11.03333333,1.952380952,19.66666667,34.0625,0.125,0.0625,1.8125,3.8125,0.1875,25,2.3125,31.75,17.5,0.125,1.3125,47.5,0,0.125,16,46,12.3,2,17
JJ Nelson,76,36.53846154,0.346153846,0.076923077,1.730769231,3.884615385,0.192307692,23.5,3.192307692,33.34615385,21.95,0.307692308,1.423076923,43.3,0.038461538,0.115384615,28,72,10.4,1.923076923,21,43.4,0.466666667,0.066666667,2.266666667,4.933333333,0.266666667,24,5.533333333,37.86666667,16.7,0.4,1.733333333,45.9,0.066666667,0.2,56,80,20.8,2.533333333,17.1
JJ Nelson,119.6,27.18181818,0.181818182,0.090909091,1,2.454545455,0.090909091,23,0,27.18181818,27.2,0.181818182,1,40.7,0,0,0,64,0,1.090909091,24.9,27.18181818,0.181818182,0.090909091,1,2.454545455,0.090909091,23,0,27.18181818,27.2,0.181818182,1,40.7,0,0,0,64,0,1.090909091,24.9
Ty Sambrailo,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshawn Lynch,82.5,85.44366197,0.633802817,0.197183099,1.915492958,2.612676056,16.55633803,25.6,70.44366197,15,7.82,0.063380282,0.633802817,72.99,0.570422535,3.345070423,51.3,32.1,4.17,18.47183099,4.55,69.46666667,0.466666667,0.066666667,1.333333333,2.066666667,13.8,31,59.4,10.06666667,7.6,0,0.4,64.5,0.466666667,3,51,26,4.3,15.13333333,4.6
Marshawn Lynch,179.7,87.33070866,0.653543307,0.212598425,1.984251969,2.677165354,16.88188976,25,71.7480315,15.58267717,7.844444444,0.070866142,0.661417323,73.93333333,0.582677165,3.385826772,51.33333333,32.77777778,4.155555556,18.86614173,4.544444444,71,0.428571429,0,1.857142857,3,15.85714286,29,59.57142857,11.42857143,6.2,0,0.714285714,61.9,0.428571429,4.142857143,24,19,3.8,17.71428571,4
Marshawn Lynch,91.7,88.28333333,0.666666667,0.225,1.991666667,2.658333333,16.94166667,24.5,72.45833333,15.825,8.05,0.075,0.658333333,75.4375,0.591666667,3.341666667,54.75,34.5,4.2,18.93333333,4.6125,104.5625,1.0625,0.25,2.3125,3,17.5,28,81.625,22.9375,9.9,0.25,1,77.1,0.8125,4.1875,79,39,4.7,19.8125,5.3
Marshawn Lynch,314.3,85.77884615,0.605769231,0.221153846,1.942307692,2.605769231,16.85576923,24,71.04807692,14.73076923,7.785714286,0.048076923,0.605769231,75.2,0.557692308,3.211538462,51.28571429,33.85714286,4.128571429,18.79807692,4.514285714,98.3125,0.875,0.25,2.25,2.75,18.8125,27,78.5625,19.75,8.8,0.125,0.75,81.8,0.75,4.5625,43,55,4.2,21.0625,4.7
Marshawn Lynch,297.3,83.5,0.556818182,0.215909091,1.886363636,2.579545455,16.5,23.5,69.68181818,13.81818182,7.616666667,0.034090909,0.579545455,74.1,0.522727273,2.965909091,52.66666667,30.33333333,4.116666667,18.38636364,4.483333333,111.625,0.75,0.3125,1.4375,1.875,19.6875,26,99.375,12.25,8.5,0.0625,0.6875,76.7,0.6875,4.375,77,27,5,21.125,5.3
Marshawn Lynch,289.1,77.25,0.513888889,0.194444444,1.986111111,2.736111111,15.79166667,23,63.08333333,14.16666667,7.44,0.027777778,0.555555556,73.58,0.486111111,2.652777778,47.8,31,3.94,17.77777778,4.32,94.4,0.866666667,0.2,1.866666667,2.733333333,19,25,80.26666667,14.13333333,7.6,0.066666667,0.533333333,68.3,0.8,4.333333333,47,26,4.2,20.86666667,4.5
Marshawn Lynch,259.1,72.73684211,0.421052632,0.192982456,2.01754386,2.736842105,14.94736842,22.5,58.56140351,14.1754386,7.4,0.01754386,0.561403509,74.9,0.403508772,2.210526316,48,32.25,3.875,16.96491228,4.275,55.125,0.375,0.25,1.375,1.625,12.625,24,46.0625,9.0625,6.6,0,0,84.6,0.375,0,39,22,3.6,14,3.9
Marshawn Lynch,127.2,79.6097561,0.43902439,0.170731707,2.268292683,3.170731707,15.85365854,22,63.43902439,16.17073171,7.666666667,0.024390244,0.780487805,71.66666667,0.414634146,3.073170732,51,35.66666667,3.966666667,18.12195122,4.4,48.38461538,0.153846154,0.230769231,2.153846154,2.846153846,9.230769231,23,34.61538462,13.76923077,6.4,0,0.461538462,75.7,0.153846154,1.384615385,47,35,3.8,11.38461538,4.3
Marshawn Lynch,95.4,94.10714286,0.571428571,0.142857143,2.321428571,3.321428571,18.92857143,21.5,76.82142857,17.28571429,8.3,0.035714286,0.928571429,69.65,0.535714286,3.857142857,53,36,4.05,21.25,4.45,89.06666667,0.6,0.133333333,3.133333333,4.466666667,16.66666667,22,69.06666667,20,6.4,0.066666667,1,70.1,0.533333333,3.533333333,50,42,4.1,19.8,4.5
Marshawn Lynch,231.1,99.92307692,0.538461538,0.153846154,1.384615385,2,21.53846154,21,85.76923077,14.15384615,10.2,0,0.846153846,69.2,0.538461538,4.230769231,56,30,4,22.92307692,4.4,99.92307692,0.538461538,0.153846154,1.384615385,2,21.53846154,21,85.76923077,14.15384615,10.2,0,0.846153846,69.2,0.538461538,4.230769231,56,30,4,22.92307692,4.4
Jordan Matthews,49.5,52.76785714,0.357142857,0.071428571,4.464285714,6.821428571,0,23.5,0,52.76785714,11.75,0.357142857,2.5,66.075,0,0,0,55.75,0,4.464285714,11.75,28.2,0.1,0.1,2.5,3.6,0,25,0,28.2,11.3,0.1,1.3,69.4,0,0,0,47,0,2.5,11.3
Jordan Matthews,38.7,58.10869565,0.413043478,0.065217391,4.891304348,7.52173913,0,23,0,58.10869565,11.9,0.413043478,2.760869565,64.96666667,0,0,0,58.66666667,0,4.891304348,11.9,57.42857143,0.214285714,0.071428571,5.214285714,8.357142857,0,24,0,57.42857143,11,0.214285714,2.714285714,62.4,0,0,0,54,0,5.214285714,11
Jordan Matthews,115.4,58.40625,0.5,0.0625,4.75,7.15625,0,22.5,0,58.40625,12.35,0.5,2.78125,66.25,0,0,0,61,0,4.75,12.35,62.3125,0.5,0.125,5.3125,7.875,0,23,0,62.3125,11.7,0.5,2.875,67.5,0,0,0,78,0,5.3125,11.7
Jordan Matthews,166.7,54.5,0.5,0,4.1875,6.4375,0,22,0,54.5,13,0.5,2.6875,65,0,0,0,44,0,4.1875,13,54.5,0.5,0,4.1875,6.4375,0,22,0,54.5,13,0.5,2.6875,65,0,0,0,44,0,4.1875,13
Devin Funchess,96.4,35.82978723,0.361702128,0.021276596,2.489361702,4.936170213,0,22,0,35.82978723,14.9,0.361702128,1.787234043,48.56666667,0,0,0,48,0,2.489361702,14.9,52.5,0.5,0,3.9375,6.9375,0,23,0,52.5,13.3,0.5,2.5,56.8,0,0,0,44,0,3.9375,13.3
Devin Funchess,152,27.22580645,0.290322581,0.032258065,1.741935484,3.903225806,0,21.5,0,27.22580645,15.7,0.290322581,1.419354839,44.45,0,0,0,50,0,1.741935484,15.7,24.73333333,0.266666667,0,1.533333333,3.866666667,0,22,0,24.73333333,16.1,0.266666667,1.333333333,39.7,0,0,0,48,0,1.533333333,16.1
Devin Funchess,71.1,29.5625,0.3125,0.0625,1.9375,3.9375,0,21,0,29.5625,15.3,0.3125,1.5,49.2,0,0,0,52,0,1.9375,15.3,29.5625,0.3125,0.0625,1.9375,3.9375,0,21,0,29.5625,15.3,0.3125,1.5,49.2,0,0,0,52,0,1.9375,15.3
Anthony Sherman,18.8,4.472222222,0.027777778,0.009259259,0.509259259,0.685185185,0.185185185,26,0.5,3.972222222,7.371428571,0.018518519,0.194444444,74.21428571,0.009259259,0.074074074,2.571428571,17.57142857,1.628571429,0.694444444,6.371428571,5.4375,0.0625,0,0.375,0.5,0.875,29,2.5,2.9375,7.8,0,0.25,75,0.0625,0.3125,9,11,2.9,1.25,4.4
Anthony Sherman,19.2,4.304347826,0.02173913,0.010869565,0.532608696,0.717391304,0.065217391,25.5,0.152173913,4.152173913,7.3,0.02173913,0.184782609,74.08333333,0,0.032608696,1.5,18.66666667,1.416666667,0.597826087,6.7,0.6875,0,0,0.25,0.375,0,28,0,0.6875,2.8,0,0,66.7,0,0,0,6,0,0.25,2.8
Anthony Sherman,1.1,5.065789474,0.026315789,0.013157895,0.592105263,0.789473684,0.078947368,25,0.184210526,4.881578947,8.2,0.026315789,0.223684211,75.56,0,0.039473684,1.8,21.2,1.7,0.671052632,7.48,2.125,0,0,0.25,0.3125,0.0625,27,0,2.125,8.5,0,0.0625,80,0,0,0,18,0,0.3125,6.8
Anthony Sherman,3.9,5.85,0.033333333,0.016666667,0.683333333,0.916666667,0.083333333,24.5,0.233333333,5.616666667,8.125,0.033333333,0.266666667,74.45,0,0.05,2.25,22,2.125,0.766666667,7.65,4.9375,0.0625,0,0.625,0.875,0.125,26,0.5,4.4375,7.1,0.0625,0.25,71.4,0,0.0625,4,24,4,0.75,6.6
Anthony Sherman,16.4,6.181818182,0.022727273,0.022727273,0.704545455,0.931818182,0.068181818,24,0.136363636,6.045454545,8.466666667,0.022727273,0.272727273,75.46666667,0,0.045454545,1.666666667,21.33333333,1.5,0.772727273,8,9.875,0.0625,0.0625,1.125,1.5,0.125,25,0.1875,9.6875,8.6,0.0625,0.5,75,0,0.0625,2,26,1.5,1.25,7.9
Anthony Sherman,24.3,4.071428571,0,0,0.464285714,0.607142857,0.035714286,23.5,0.107142857,3.964285714,8.4,0,0.142857143,75.7,0,0.035714286,1.5,19,1.5,0.5,8.05,3,0,0,0.384615385,0.615384615,0,24,0,3,7.8,0,0.076923077,62.5,0,0,0,19,0,0.384615385,7.8
Anthony Sherman,4.4,5,0,0,0.533333333,0.6,0.066666667,23,0.2,4.8,9,0,0.2,88.9,0,0.066666667,3,19,3,0.6,8.3,5,0,0,0.533333333,0.6,0.066666667,23,0.2,4.8,9,0,0.2,88.9,0,0.066666667,3,19,3,0.6,8.3
Lee Smith,27.8,3.505494505,0.043956044,0,0.505494505,0.604395604,0,27,0,3.505494505,6.828571429,0.043956044,0.197802198,86.87142857,0,0,0,15.28571429,0,0.505494505,6.828571429,4.75,0,0,0.5,0.6875,0,30,0,4.75,9.5,0,0.25,72.7,0,0,0,21,0,0.5,9.5
Lee Smith,9.6,3.24,0.053333333,0,0.506666667,0.586666667,0,26.5,0,3.24,6.383333333,0.053333333,0.186666667,89.23333333,0,0,0,14.33333333,0,0.506666667,6.383333333,7.25,0,0,1.5,1.5,0,29,0,7.25,4.8,0,0,100,0,0,0,12,0,1.5,4.8
Lee Smith,2.9,3.014084507,0.056338028,0,0.450704225,0.535211268,0,26,0,3.014084507,6.7,0.056338028,0.197183099,87.08,0,0,0,14.8,0,0.450704225,6.7,4.666666667,0.066666667,0,0.8,0.866666667,0,28,0,4.666666667,5.8,0.066666667,0.266666667,92.3,0,0,0,17,0,0.8,5.8
Lee Smith,15,2.571428571,0.053571429,0,0.357142857,0.446428571,0,25.5,0,2.571428571,6.925,0.053571429,0.178571429,85.775,0,0,0,14.25,0,0.357142857,6.925,3,0.071428571,0,0.5,0.571428571,0,27,0,3,6,0.071428571,0.214285714,87.5,0,0,0,18,0,0.5,6
